Title,Date,URL,Status,Playlists
"Jerks Are Killing Your Projects - Donnie Berkholz, Platify Insights",2023-05-25,https://www.youtube.com/watch?v=3UjPqAaAUEc,Not started,"Open Source Summit North America 2023, Open Source Leadership Summit @ OSS NA 2023"
PyTorch 2.0: Unlocking the Power of Deep Learning with the Torch Compile API - Christian Keller,2023-05-25,https://www.youtube.com/watch?v=7t2cCmILRQs,Not started,"Open Source Summit North America 2023, Open AI & Data Forum @ OSS NA 2023"
"Lightning Talk: Rethinking Microservices - Rich Hagarty, IBM",2023-05-25,https://www.youtube.com/watch?v=C3QV3clohOc,Not started,"Open Source Summit North America 2023, Emerging OS Forum @ OSS NA 2023"
Socialising the Elephant with the Rest of the Animals - Integrating...- David Radley & Jürgen Hemelt,2023-05-25,https://www.youtube.com/watch?v=G75bPUkn7IA,Not started,"Open Source Summit North America 2023, Open AI & Data Forum @ OSS NA 2023"
How Do You Know You're Done - After a Security Fix? - Kate Stewart & Peter Brink,2023-05-25,https://www.youtube.com/watch?v=GPi0rFsUEeo,Not started,"Open Source Summit North America 2023, Critical Software Summit @ OSS NA 2023"
Safety-Certifying Open Source Software: The Case of the Xen Hypervisor - Stefano & Senthil,2023-05-25,https://www.youtube.com/watch?v=GWSuaFWsNjk,Not started,"Open Source Summit North America 2023, Critical Software Summit @ OSS NA 2023"
Lessons Learned in Building an Interdependent Open Source Team – Organization... - Jasmine Wang,2023-05-25,https://www.youtube.com/watch?v=Hh-Qz2y1kKI,Not started,"Open Source Summit North America 2023, Open Source Leadership Summit @ OSS NA 2023"
"Weaving the [X]BOM Fabric - Erica Dretzka , Department of Defense",2023-05-25,https://www.youtube.com/watch?v=IRoifXWT5BU,Not started,"Open Source Summit North America 2023, Open AI & Data Forum @ OSS NA 2023"
"OpenWallet and Opportunities in the Metaverse - Wenjing Chu, Futurewei Technologies, Inc.",2023-05-25,https://www.youtube.com/watch?v=IZue4Wz0s5Y,Not started,"Open Source Summit North America 2023, Open Metaverse Summit @ OSS NA 2023"
SPDX 3.0 Overview,2023-05-25,https://www.youtube.com/watch?v=J_RzbPMYDMM,Not started,"Open Source Summit North America 2023, Project Mini Summits @ OSS NA 2023"
Accelerate Model Training with an Easy to Use High-Performance...- Michael Clifford & Erik Erlandson,2023-05-25,https://www.youtube.com/watch?v=JkHxNimpnCY,Not started,"Open Source Summit North America 2023, Open AI & Data Forum @ OSS NA 2023"
"Sponsored Session: Fairness in Machine Learning: From Theory to Practice - Alex Karsten, GitLab",2023-05-25,https://www.youtube.com/watch?v=JzzhIGVElWA,Not started,"Open Source Summit North America 2023, Open AI & Data Forum @ OSS NA 2023"
"A Development Environment for DO-178C Level D Certified Linux - Chuck Wolber, The Boeing Company",2023-05-25,https://www.youtube.com/watch?v=MiTwL9xZdW4,Not started,"Open Source Summit North America 2023, Critical Software Summit @ OSS NA 2023"
"WebAssembly: From the Browser to... Everywhere? - Matt Butcher, Fermyon",2023-05-25,https://www.youtube.com/watch?v=T-Bupn40lAQ,Not started,"Open Source Summit North America 2023, Emerging OS Forum @ OSS NA 2023"
Synthetic Reality: How Artificial Intelligence will Shape the Metaverse and Everything..- Matt White,2023-05-25,https://www.youtube.com/watch?v=Wh_htLxMXxo,Not started,"Open Source Summit North America 2023, Open Metaverse Summit @ OSS NA 2023"
Software Part Catalog Management Is a Prerequisite for Successful SBOM Creation - Mark Gisi,2023-05-25,https://www.youtube.com/watch?v=XLGc1lcS1cM,Not started,"Open Source Summit North America 2023, Critical Software Summit @ OSS NA 2023"
"Contributing AI-Generated Content to OSS Projects - Navigating Legal, Copyright, &... - Joanna Lee",2023-05-25,https://www.youtube.com/watch?v=ZU56unll7R8,Not started,"Open Source Summit North America 2023, Open AI & Data Forum @ OSS NA 2023"
"Understanding the Legal Context of AI - Van Lindberg, OSPOCO",2023-05-25,https://www.youtube.com/watch?v=ZiWn9MctdIg,Not started,"Open Source Summit North America 2023, Open AI & Data Forum @ OSS NA 2023"
"Getting ML Right in a Complex Data World - Vinodhini Duraismy, Treeverse",2023-05-25,https://www.youtube.com/watch?v=aiTh7vPcxF4,Not started,"Open Source Summit North America 2023, Open AI & Data Forum @ OSS NA 2023"
"Reproducible Multi Element System Composition with Linux, Xen & Zephyr - Philipp Ahmann",2023-05-25,https://www.youtube.com/watch?v=aymbreTJ_i4,Not started,"Open Source Summit North America 2023, Critical Software Summit @ OSS NA 2023"
"Trademarks in the Metaverse: New Opportunities and Challenges - Daniel Scales, The Linux Foundation",2023-05-25,https://www.youtube.com/watch?v=d76ZIhzMOHI,Not started,"Open Source Summit North America 2023, Open Metaverse Summit @ OSS NA 2023"
Federated Learning: Unlocking the Values of Discrete Data for Enterprise - Henry Zhang & Layne Peng,2023-05-25,https://www.youtube.com/watch?v=dCy4dYGTlBs,Not started,"Open Source Summit North America 2023, Open AI & Data Forum @ OSS NA 2023"
"Enhancing the Utility in the Metaverse Using Open Technology - Uchi Uchibeke, Chimoney",2023-05-25,https://www.youtube.com/watch?v=hH-sg_HG1kE,Not started,"Open Source Summit North America 2023, Open Metaverse Summit @ OSS NA 2023"
How to utilize profiles for license compliance use cases,2023-05-25,https://www.youtube.com/watch?v=oiDKVsmxAjc,Not started,"Open Source Summit North America 2023, Project Mini Summits @ OSS NA 2023"
"Fostering Trust via Explainable ML Inferences - Dalmo Cirne, Workday",2023-05-25,https://www.youtube.com/watch?v=phcb5m1clbQ,Not started,"Open Source Summit North America 2023, Open AI & Data Forum @ OSS NA 2023"
"BC Wallet App - Powered by Hyperledger Bifold - Clecio Varjao, Government of BC & Akiff Manji",2023-05-25,https://www.youtube.com/watch?v=pteDNKEJUkM,Not started,"Open Source Summit North America 2023, Emerging OS Forum @ OSS NA 2023"
"What's New, ModelMesh? Model Serving at Scale - Rafael Vasquez, IBM",2023-05-25,https://www.youtube.com/watch?v=sK3sfJX-66g,Not started,"Open Source Summit North America 2023, Open AI & Data Forum @ OSS NA 2023"
"Welcome & Opening Remarks: Robin Bender Ginn, OpenJS Foundation",2023-05-25,https://www.youtube.com/watch?v=5cVA_G5-0-8,Not started,"Open Source Summit North America 2023, OpenJS World @ OSS NA 2023"
Applying the Principles of Product-Led Growth to Your Open Source Project - Emily Omier,2023-05-25,https://www.youtube.com/watch?v=HG64MpfHkK4,Not started,"Open Source Summit North America 2023, Open Source Leadership Summit @ OSS NA 2023"
"Clear Your Own Path to Open Source Maintainer - Martin Hickey, IBM",2023-05-25,https://www.youtube.com/watch?v=JioO79peb2U,Not started,"Open Source Summit North America 2023, Open Source Leadership Summit @ OSS NA 2023"
"How to Backdoor the Linux Kernel (and fail?) - Konstantin Ryabitsev, The Linux Foundation",2023-05-25,https://www.youtube.com/watch?v=K3SVt1WCheY,Not started,Linux Security Summit North America 2023
Node.js - What's Next - Catalyzing Change in the Node.js Ecosystem - Michael Dawson & Jean Burellier,2023-05-25,https://www.youtube.com/watch?v=LYpd96qhwrA,Not started,"Open Source Summit North America 2023, OpenJS World @ OSS NA 2023"
HotBPF++: A More Powerful Memory Protection for the Linux Kernel - Zicheng Wang & Yueqi Chen,2023-05-25,https://www.youtube.com/watch?v=SgGWCWKSyHk,Not started,Linux Security Summit North America 2023
"Controlling Script Execution - Mickaël Salaün, Microsoft",2023-05-25,https://www.youtube.com/watch?v=UB10wtNEMlM,Not started,Linux Security Summit North America 2023
"Adapting to the New Era of Social Platforms in Open Source - Fatima Sarah Khalid, GitLab",2023-05-25,https://www.youtube.com/watch?v=UEyRQWogbxk,Not started,"Open Source Summit North America 2023, Open Source Leadership Summit @ OSS NA 2023"
"Progress On Bounds Checking in C and the Linux Kernel - Kees Cook, Google & Gustavo A.R. Silva",2023-05-25,https://www.youtube.com/watch?v=V2kzptQG5_A,Not started,Linux Security Summit North America 2023
"To Rewrite, or Not to Rewrite, That Is the Question - Bryan Hughes, Patreon",2023-05-25,https://www.youtube.com/watch?v=W4AB8Eyk6Yw,Not started,"Open Source Summit North America 2023, OpenJS World @ OSS NA 2023"
"Welcome & Opening Remarks - James Morris, Microsoft",2023-05-25,https://www.youtube.com/watch?v=Y6o6Pos1U4A,Not started,Linux Security Summit North America 2023
"When Confidential Containers Meet Arm CCA - Jia He, Arm China",2023-05-25,https://www.youtube.com/watch?v=_n9FxY3vxvs,Not started,Linux Security Summit North America 2023
"A Vision of FOSS @Mercedes-Benz - Wolfgang Gehring, Mercedes-Benz Tech Innovation",2023-05-25,https://www.youtube.com/watch?v=bmk4Vjv7A84,Not started,"Open Source Summit North America 2023, Open Source Leadership Summit @ OSS NA 2023"
"Verifiable End To End Secure OCI Native Machines - Serge Hallyn & Joy Latten, Cisco",2023-05-25,https://www.youtube.com/watch?v=ewmMs563jv0,Not started,Linux Security Summit North America 2023
"SyzDescribe: Principled, Automated, Static Generation of Syscall Descriptions for... - Yu Hao",2023-05-25,https://www.youtube.com/watch?v=gkGVgh3Y-54,Not started,Linux Security Summit North America 2023
Enforcing Runtime Integrity with Maat - Jonathan Myers & Andrew Guinn,2023-05-25,https://www.youtube.com/watch?v=irZ8WbW5gYI,Not started,Linux Security Summit North America 2023
SecurityPerf: A New Open-Source Framework for Benchmarking the Performance... - Austin Gadient,2023-05-25,https://www.youtube.com/watch?v=mqBYsqxZkUc,Not started,Linux Security Summit North America 2023
"Panel Discussion: Managing Open Source... - Jeffrey Borek, Nithya Ruff, Rao Lakkakula, Andrew Aitken",2023-05-25,https://www.youtube.com/watch?v=r5cA9wT7i4g,Not started,"Open Source Summit North America 2023, Open Source Leadership Summit @ OSS NA 2023"
"Heki: Hypervisor-Enforced Kernel Integrity for Linux with KVM - Mickaël Salaün, Microsoft",2023-05-25,https://www.youtube.com/watch?v=vmt4wlf3a1A,Not started,Linux Security Summit North America 2023
Dynamic Key Managed PowerPC Guest Secure Boot - Sudhakar Kuppusamy & George Wilson,2023-05-25,https://www.youtube.com/watch?v=xE4ha7viRgw,Not started,Linux Security Summit North America 2023
"MPK/PKS Linux Kernel Compartmentalization - Sebastian Österlund, Intel",2023-05-25,https://www.youtube.com/watch?v=z1S1uoKaQ30,Not started,Linux Security Summit North America 2023
"Contributor Growth Strategies for OSS Projects - Dawn Foster, VMware",2023-05-25,https://www.youtube.com/watch?v=2cO7b2RHUVo,Not started,"Open Source Summit North America 2023, Open Source Leadership Summit @ OSS NA 2023"
"The Evolution of Open Source through Design - Lise W Noble, Discover Financial",2023-05-25,https://www.youtube.com/watch?v=3LLa7ORORFw,Not started,"Open Source Summit North America 2023, OpenJS World @ OSS NA 2023"
"Panel Discussion: Application Monitoring - Zoe Steinkamp, Stephen Belanger, Ben Sternthal",2023-05-25,https://www.youtube.com/watch?v=B6ng8sU1-cQ,Not started,"Open Source Summit North America 2023, OpenJS World @ OSS NA 2023"
"Building the Largest Working Set of Apparmor Profiles - Alexandre Pujol, The Collaboratory @TUDublin",2023-05-25,https://www.youtube.com/watch?v=OzyalrOzxE8,Not started,Linux Security Summit North America 2023
"System Calls for the Linux Security Module Infrastructure - Casey Schaufler, The Smack Project",2023-05-25,https://www.youtube.com/watch?v=QHlXwasRO3g,Not started,Linux Security Summit North America 2023
"systemd and TPM2 - Lennart Poettering, Microsoft",2023-05-25,https://www.youtube.com/watch?v=Qc75hobVjbo,Not started,Linux Security Summit North America 2023
Open Standards are Empowering the World: Key Findings from the State of...- Jory Burson & Mike Dolan,2023-05-25,https://www.youtube.com/watch?v=TaPVAmEEPRU,Not started,"Open Source Summit North America 2023, Open Source Leadership Summit @ OSS NA 2023"
"Creating a Profitable Open Source Company Without Venture Capital - Ann Schlemmer, Percona",2023-05-25,https://www.youtube.com/watch?v=cW1Iaah0HFA,Not started,"Open Source Summit North America 2023, Open Source Leadership Summit @ OSS NA 2023"
Advancing Web Runtime Interoperability with WinterCG: Empowering the Future of the..- Ethan Arrowood,2023-05-25,https://www.youtube.com/watch?v=fih5Yt3UiNg,Not started,"Open Source Summit North America 2023, OpenJS World @ OSS NA 2023"
"Building Your Leadership Bench – How to Identify, Motivate, and Retain... - Christine Gadsby",2023-05-25,https://www.youtube.com/watch?v=lUy3hwrnWC0,Not started,"Open Source Summit North America 2023, Diversity Empowerment Summit @ OSS NA 2023"
Keynote: The Work’s Never Done: Open Source Software and Risk Management - Vincent Danen,2023-05-25,https://www.youtube.com/watch?v=3cgU6M0oXMQ,Not started,"Open Source Summit North America 2023, Keynotes @ OSS NA 2023"
"SFrame: The Simple Frame Stack Trace Format - Indu Bhagat, Oracle",2023-05-25,https://www.youtube.com/watch?v=4XrFYpjyodo,Not started,"Open Source Summit North America 2023, LinuxCon @ OSS NA 2023"
"Keynote: OpenSearch: One Tool, Five Minutes, Countless Applications - Dagney Braun",2023-05-25,https://www.youtube.com/watch?v=5X7N5HP4dO0,Not started,"Open Source Summit North America 2023, Keynotes @ OSS NA 2023"
"Welcome Back & Daily Announcements Day 02 - James Morris, Microsoft",2023-05-25,https://www.youtube.com/watch?v=7qfiwawZ8l8,Not started,Linux Security Summit North America 2023
"LSM Maintainers Panel - John Johansen, Mickaël Salaün, Casey Schaufler, Mimi Zohar and Paul Moore",2023-05-25,https://www.youtube.com/watch?v=7wkEWeRIwy8,Not started,Linux Security Summit North America 2023
Community Diversity and Inclusion as Business Metric (and Not Just a Feel-Good... - Tamao Nakahara,2023-05-25,https://www.youtube.com/watch?v=A-su3Rb7UC8,Not started,"Open Source Summit North America 2023, Diversity Empowerment Summit @ OSS NA 2023"
"Advanced Tracing Features to See What Your Application is Waiting On - Steven Rostedt, Google",2023-05-25,https://www.youtube.com/watch?v=AigYXBHCG64,Not started,"Open Source Summit North America 2023, LinuxCon @ OSS NA 2023"
"Reducing the Kernel's Slab Allocators: Progress Report - Vlastimil Babka, SUSE",2023-05-25,https://www.youtube.com/watch?v=KAx1Wa-Q6k8,Not started,"Open Source Summit North America 2023, LinuxCon @ OSS NA 2023"
"Keynote: ChatGPT, Stable Diffusion, and the Future of Open Source AI - Stella Biderman",2023-05-25,https://www.youtube.com/watch?v=MM2vyAkSsPo,Not started,"Open Source Summit North America 2023, Keynotes @ OSS NA 2023"
Lean in: Software Developer Diversity and Inclusion (SDDI) - John Mertic & Cynthia Coupe,2023-05-25,https://www.youtube.com/watch?v=UA0zwn8wEuA,Not started,"Open Source Summit North America 2023, Diversity Empowerment Summit @ OSS NA 2023"
Introducing Chapel: A Programming Language for Productive Parallel Computing... - Brad Chamberlain,2023-05-25,https://www.youtube.com/watch?v=UxXqo8lYsI4,Not started,"Open Source Summit North America 2023, LinuxCon @ OSS NA 2023"
Playing the Matchmaker: Linking Students and Mentors While Strengthening Academic... - Emily Lovell,2023-05-25,https://www.youtube.com/watch?v=XHtjG6mXOFw,Not started,"Open Source Summit North America 2023, OSPOCon @ OSS NA 2023"
KFLAT - Selective Kernel Memory Serialization for Security and... - Bartosz Zator & Paweł Wieczorek,2023-05-25,https://www.youtube.com/watch?v=Ynunpuk-Vfo,Not started,"Open Source Summit North America 2023, LinuxCon @ OSS NA 2023"
Keynote: Building Bridges: The Power of Community in Open Source Container...  - Phil Estes,2023-05-25,https://www.youtube.com/watch?v=ZvRB0M8w9-Y,Not started,"Open Source Summit North America 2023, Keynotes @ OSS NA 2023"
"So What is Next for OSPOs in 2023 and Beyond? - Nithya Ruff, Amazon",2023-05-25,https://www.youtube.com/watch?v=_xaZlMLIQQg,Not started,"Open Source Summit North America 2023, OSPOCon @ OSS NA 2023"
"OSPOs: Key Lever for Open Source Sustainability - Ana Jimenez Santamaria, TODO Group",2023-05-25,https://www.youtube.com/watch?v=bTgEm3ju0VE,Not started,"Open Source Summit North America 2023, OSPOCon @ OSS NA 2023"
"Keynote: Data Driven Insights from LF Research - Hilary Carter, SVP of Research & Communications",2023-05-25,https://www.youtube.com/watch?v=eU4TzBdvu1w,Not started,"Open Source Summit North America 2023, Keynotes @ OSS NA 2023"
"Actions Speak Louder Than Words: Building Better Communities - Lian Li, Loft Labs",2023-05-25,https://www.youtube.com/watch?v=h6bmwkL_-FM,Not started,"Open Source Summit North America 2023, Diversity Empowerment Summit @ OSS NA 2023"
"Revamping ioctl with io_uring - Kanchan Joshi & Anuj Gupta, Samsung Semiconductor India Research",2023-05-25,https://www.youtube.com/watch?v=iRPpeUIdHjA,Not started,"Open Source Summit North America 2023, LinuxCon @ OSS NA 2023"
